episode,avg_reward
100000,-0.11141611416114089
200000,-0.10090800454002267
300000,-0.09186863956213147
400000,-0.08725771814429538
500000,-0.0822941645883269
600000,-0.07880013133355014
700000,-0.07645868065525392
800000,-0.07372946716183253
900000,-0.07168896854329673
1000000,-0.07009757009756692
1100000,-0.06826824388021718
1200000,-0.06729130607608244
1300000,-0.06622889709914354
1400000,-0.06523576088268027
1500000,-0.06421037614024735
1600000,-0.06362441476525553
1700000,-0.06274827220486388
1800000,-0.061903089946159076
1900000,-0.06117266377508306
2000000,-0.06021453010726238
2100000,-0.05953621882676759
2200000,-0.05912775414897616
2300000,-0.058602199392256825
2400000,-0.057904399126829764
2500000,-0.05748982299592564
2600000,-0.057135406590538215
2700000,-0.056464094986700304
2800000,-0.05613180576135782
2900000,-0.05555622605387053
3000000,-0.05499068499689394
3100000,-0.05460872729313644
3200000,-0.05399345437295175
3300000,-0.0534815313580362
3400000,-0.05321280976846886
3500000,-0.05291058654587657
3600000,-0.05266793129664257
3700000,-0.05246920337004986
3800000,-0.052156987409727774
3900000,-0.05186219278517175
4000000,-0.0516038879009664
4100000,-0.051447329621295175
4200000,-0.05118191694807052
4300000,-0.051065593271063914
4400000,-0.050883647928097575
4500000,-0.050624233472046705
4600000,-0.05045609792523339
4700000,-0.05023501068829462
4800000,-0.05004855209344174
4900000,-0.04982337751496798
5000000,-0.04974820994963603
5100000,-0.04949961754893895
5200000,-0.04930991332882363
5300000,-0.04921255645519267
5400000,-0.04905723130688801
5500000,-0.04896819072148282
5600000,-0.04874099084659816
5700000,-0.048601850631896565
5800000,-0.04847940491023563
5900000,-0.048394160744765935
6000000,-0.04835792472631292
6100000,-0.04829017185083867
6200000,-0.048112104534200804
6300000,-0.04798842031561391
6400000,-0.047798913718572845
6500000,-0.04768377656672777
6600000,-0.04752447689764146
6700000,-0.04741209662866508
6800000,-0.047295815778790155
6900000,-0.047110296682644805
7000000,-0.046973220996168324
7100000,-0.04692028829862592
7200000,-0.046818756502598674
7300000,-0.04662343104429937
7400000,-0.04649865493224395
7500000,-0.046406206187487115
7600000,-0.04633401925447025
7700000,-0.046248837175168075
7800000,-0.046170903355238206
7900000,-0.046080448870938
8000000,-0.04598231824778547
8100000,-0.04586204269901397
8200000,-0.04580634704955004
8300000,-0.0457094030975146
8400000,-0.045613398287306
8500000,-0.04557477006761708
8600000,-0.04555424948304943
8700000,-0.04547029258279071
8800000,-0.045316993786019485
8900000,-0.04526101632146032
9000000,-0.04524939391659671
9100000,-0.04509104891110255
9200000,-0.045027939676947494
9300000,-0.04503215537979883
9400000,-0.044965323932478596
9500000,-0.044927636308170045
9600000,-0.04481240050129007
9700000,-0.044718509764792885
9800000,-0.04466286170029021
9900000,-0.044579347937305634
10000000,-0.04455220445521884
