episode,avg_reward
100000,-0.13217132171321672
200000,-0.12060310301551416
300000,-0.11249370831236029
400000,-0.10716776791942163
500000,-0.1016502033004075
600000,-0.09738349563915862
700000,-0.09418727741039502
800000,-0.09136073920092076
900000,-0.08904787671985878
1000000,-0.08716758716758417
1100000,-0.08502053183684478
1200000,-0.08395881996568154
1300000,-0.08267890975300486
1400000,-0.0815307725219812
1500000,-0.07971371980914733
1600000,-0.07830442394026514
1700000,-0.07745798673999178
1800000,-0.07650865361591795
1900000,-0.07535530281857725
2000000,-0.07451403725701501
2100000,-0.07378574942178083
2200000,-0.07303071501395929
2300000,-0.0723619879834695
2400000,-0.07191169662986802
2500000,-0.07155362862144574
2600000,-0.07100983500377955
2700000,-0.07061835948827737
2800000,-0.0703184179708603
2900000,-0.06993226549388341
3000000,-0.069545189848396
3100000,-0.06916147392305551
3200000,-0.0686822089631907
3300000,-0.06829047523953825
3400000,-0.06808134355333638
3500000,-0.06770673363049724
3600000,-0.06735751871042266
3700000,-0.06709758570205035
3800000,-0.06676014914740884
3900000,-0.0665030939751537
4000000,-0.06618101654525636
4100000,-0.06576867457772731
4200000,-0.06552858703061737
4300000,-0.06539606172001426
4400000,-0.06525069664788688
4500000,-0.06503212556269644
4600000,-0.06483327496375614
4700000,-0.06454065202992756
4800000,-0.06428449255926925
4900000,-0.06417317636187152
5000000,-0.0638745127749021
5100000,-0.0636451105186496
5200000,-0.0634260698896284
5300000,-0.06335161572672057
5400000,-0.06320353022287523
5500000,-0.06293837507970428
5600000,-0.06281081478764437
5700000,-0.06251273026538978
5800000,-0.0624039762765469
5900000,-0.06223518003986113
6000000,-0.0621259270209878
6100000,-0.06204591181080344
6200000,-0.061813880937721444
6300000,-0.061666993915394014
6400000,-0.06157149399554331
6500000,-0.061436470990222904
6600000,-0.06138516081593003
6700000,-0.061238591229636465
6800000,-0.06103162662229444
6900000,-0.060857110269143075
7000000,-0.06079679439953769
7100000,-0.06077705081366556
7200000,-0.060631744532182924
7300000,-0.060524186373173576
7400000,-0.06040223789219191
7500000,-0.06023840803178573
7600000,-0.060158955284072155
7700000,-0.06005909870897236
7800000,-0.05997769999713884
7900000,-0.059879564541714225
8000000,-0.05972656996581883
8100000,-0.05963383452269237
8200000,-0.059528117015621496
8300000,-0.05944982643973572
8400000,-0.05942857850339926
8500000,-0.05937941875051597
8600000,-0.059295704569263974
8700000,-0.05921644358809305
8800000,-0.05913637035640184
8900000,-0.059085568436578
9000000,-0.05897422877491081
9100000,-0.05889110537264563
9200000,-0.0588072346529563
9300000,-0.058764683738134045
9400000,-0.05875724029331922
9500000,-0.05865569038480525
9600000,-0.05854234984815586
9700000,-0.05841861426995376
9800000,-0.05829475084639596
9900000,-0.05823318770031528
10000000,-0.05810660581065341
