episode,avg_reward
100000,-0.1202512025120248
200000,-0.1089405447027229
300000,-0.10177200590668538
400000,-0.09560523901309648
500000,-0.09076918153836003
600000,-0.0866534777557928
700000,-0.08410583443690342
800000,-0.08194385242981095
900000,-0.07991731101923151
1000000,-0.07854557854557542
1100000,-0.07638143307402663
1200000,-0.07532797943998197
1300000,-0.07447005728465586
1400000,-0.07383898131355454
1500000,-0.07236138157425032
1600000,-0.07174941984338178
1700000,-0.07071592395053822
1800000,-0.06997920554399926
1900000,-0.06942266811718849
2000000,-0.06855878427938786
2100000,-0.06811193719615616
2200000,-0.06743503065228139
2300000,-0.06703872479944087
2400000,-0.0666564861068662
2500000,-0.06640402656160822
2600000,-0.06592944843440353
2700000,-0.06558520947600333
2800000,-0.06496948748910134
2900000,-0.06474157404881599
3000000,-0.06435435478478257
3100000,-0.06386776253798643
3200000,-0.0632190822559615
3300000,-0.06292214027943453
3400000,-0.06270619491358372
3500000,-0.06232801780800318
3600000,-0.06199946166651462
3700000,-0.06176650318013319
3800000,-0.061377779309938124
3900000,-0.06123693877869733
4000000,-0.060894140223529576
4100000,-0.06057513672563848
4200000,-0.06040906200215307
4300000,-0.06030024658144821
4400000,-0.060079559108985395
4500000,-0.05987112441580081
4600000,-0.05974523037939228
4700000,-0.059567140333428484
4800000,-0.059238345674649445
4900000,-0.058981440608450224
5000000,-0.0588599117719747
5100000,-0.05870579582465858
5200000,-0.058490972786719275
5300000,-0.058354444972530915
5400000,-0.05811917742947164
5500000,-0.05801501054817825
5600000,-0.05792322462914141
5700000,-0.05777369434625711
5800000,-0.05764216511071387
5900000,-0.057522891105570934
6000000,-0.057444176240691425
6100000,-0.05732869792273334
6200000,-0.05713678340915501
6300000,-0.056986675712167006
6400000,-0.05682375887870852
6500000,-0.05670054718469532
6600000,-0.05656485705527788
6700000,-0.056530008437311374
6800000,-0.05635831711151332
6900000,-0.05618384872229298
7000000,-0.056123650874803706
7100000,-0.05611451494570289
7200000,-0.055998896666510936
7300000,-0.05584535011579966
7400000,-0.0557206832054957
7500000,-0.05561427408190171
7600000,-0.055568625732713484
7700000,-0.055476565646306604
7800000,-0.05543257120930295
7900000,-0.05530994371011763
8000000,-0.05521994440249134
8100000,-0.05509290803616025
8200000,-0.05497854329006459
8300000,-0.05488976564936778
8400000,-0.05483655414720714
8500000,-0.05478830056332759
8600000,-0.05470651798912816
8700000,-0.054594546505118906
8800000,-0.054518813013500485
8900000,-0.05446208477102025
9000000,-0.05443306160367259
9100000,-0.0543652257544197
9200000,-0.05428826677046229
9300000,-0.054231134863561056
9400000,-0.054170112145753686
9500000,-0.054097689905016615
9600000,-0.05404594312978252
9700000,-0.05398253133840098
9800000,-0.05391821978756986
9900000,-0.053857682207842796
10000000,-0.05377955537795152
