episode,avg_reward
100000,-0.1370913709137087
200000,-0.13361066805333927
300000,-0.13173543911813082
400000,-0.13150657876644717
500000,-0.12993925987852192
600000,-0.13032938388230844
700000,-0.12942447060639234
800000,-0.1292164115205229
900000,-0.1285023650026354
1000000,-0.12843962843963763
1100000,-0.12853193502903815
1200000,-0.1284721903935
1300000,-0.12844586803528518
1400000,-0.12848009177149558
1500000,-0.12837541891694793
1600000,-0.12843258027036708
1700000,-0.12841507553827974
1800000,-0.12837340465188793
1900000,-0.1281450674447664
2000000,-0.12811231405615017
2100000,-0.1280057752408397
2200000,-0.12822687646675537
2300000,-0.12808049046976994
2400000,-0.1279490116454162
2500000,-0.1278614511445747
2600000,-0.12784793378766046
2700000,-0.12789041773718582
2800000,-0.12785379566206626
2900000,-0.12799056137605047
3000000,-0.1278365426121781
3100000,-0.12776278314927833
3200000,-0.12767519614849235
3300000,-0.12765049322741
3400000,-0.1276693022556667
3500000,-0.1276508936145322
3600000,-0.12766531324035668
3700000,-0.1278170615721677
3800000,-0.1277266125596231
3900000,-0.12770516095003157
4000000,-0.1277049069262156
4100000,-0.12747966523892887
4200000,-0.1273101493595434
4300000,-0.12726584355017545
4400000,-0.12724127891844997
4500000,-0.1271702504822535
4600000,-0.12722904939759808
4700000,-0.12722651643114613
4800000,-0.12714138065442404
4900000,-0.12712278104543348
5000000,-0.1270140254027735
5100000,-0.126862083698417
5200000,-0.12685646670313505
5300000,-0.1267329484401489
5400000,-0.12683094941310677
5500000,-0.12684929579074927
5600000,-0.1268310940769476
5700000,-0.12680230294773862
5800000,-0.12679519427499936
5900000,-0.12683205539522885
6000000,-0.1269001044833176
6100000,-0.12682780767666083
6200000,-0.12686348820375626
6300000,-0.12690867093785071
6400000,-0.12687798857465196
6500000,-0.12680055796928258
6600000,-0.12679418587787136
6700000,-0.1266604666657049
6800000,-0.1266536950960996
6900000,-0.12672059807541858
7000000,-0.1267218038173665
7100000,-0.12672382066529156
7200000,-0.12664015647777077
7300000,-0.12669070228636903
7400000,-0.12671197658267058
7500000,-0.1267839502378339
7600000,-0.1268298851091718
7700000,-0.1269111203780434
7800000,-0.12686975985507498
7900000,-0.1269038768232522
8000000,-0.1269112033638754
8100000,-0.12694408974615654
8200000,-0.12693879596811944
8300000,-0.1269762803585572
8400000,-0.12701090797745695
8500000,-0.12700389729454378
8600000,-0.12706251477467828
8700000,-0.12704294563708604
8800000,-0.12700592352336615
8900000,-0.12699422775212396
9000000,-0.12703401411485427
9100000,-0.12704693703808612
9200000,-0.1270511551142164
9300000,-0.12703065882045886
9400000,-0.12701347095883944
9500000,-0.12703922389882538
9600000,-0.12704917990091122
9700000,-0.12704166258157187
9800000,-0.1269865945904266
9900000,-0.12698905323117857
10000000,-0.12700701270066272
