episode,avg_reward
100000,-0.08762999999999918
200000,-0.0837525000000002
300000,-0.08142666666666436
400000,-0.08159125000000012
500000,-0.08216599999999846
600000,-0.08192166666666699
700000,-0.08099928571428609
800000,-0.08080874999999985
900000,-0.08054055555555777
1000000,-0.0800095000000041
1100000,-0.0799900000000058
1200000,-0.08002916666667162
1300000,-0.07935692307692636
1400000,-0.07952107142857485
1500000,-0.079395666666672
1600000,-0.07922187500000365
1700000,-0.07909882352941557
1800000,-0.07906527777778172
1900000,-0.0788357894736856
2000000,-0.07886825000000025
2100000,-0.07891761904762012
2200000,-0.07901386363636392
2300000,-0.07901521739130517
2400000,-0.07920854166666826
2500000,-0.07910600000000224
2600000,-0.07919307692307881
2700000,-0.07911148148148243
2800000,-0.07914946428571308
2900000,-0.07916913793103518
3000000,-0.0791704999999994
3100000,-0.07911951612903254
3200000,-0.07919343750000356
3300000,-0.07909424242424762
3400000,-0.07913102941176728
3500000,-0.07913242857143196
3600000,-0.0790033333333374
3700000,-0.07898162162162616
3800000,-0.07893223684211233
3900000,-0.0789878205128275
4000000,-0.07887587500000585
4100000,-0.07886365853659054
4200000,-0.0788307142857197
4300000,-0.07872058139535218
4400000,-0.07872272727272954
4500000,-0.07877244444444469
4600000,-0.07881021739130474
4700000,-0.07879617021276646
4800000,-0.07868864583333375
4900000,-0.07870316326530749
5000000,-0.07849340000000243
5100000,-0.07855519607843331
5200000,-0.07855394230769576
5300000,-0.07860339622641778
5400000,-0.07846333333333538
5500000,-0.07851936363636575
5600000,-0.07851946428571481
5700000,-0.07843798245613964
5800000,-0.07841612068965316
5900000,-0.07841525423728515
6000000,-0.07844416666666446
6100000,-0.07842704918032592
6200000,-0.07843282258064156
6300000,-0.07852174603174161
6400000,-0.07847945312499482
6500000,-0.07850676923076519
6600000,-0.07854090909090522
6700000,-0.0784826119402955
6800000,-0.07848374999999727
6900000,-0.07840166666666414
7000000,-0.07838707142856736
7100000,-0.07838408450703672
7200000,-0.07831333333332699
7300000,-0.07827404109588196
7400000,-0.07820533783783033
7500000,-0.0781516666666602
7600000,-0.07815986842104712
7700000,-0.0781397402597384
7800000,-0.07813769230769138
7900000,-0.07811158227848077
8000000,-0.07810068749999839
8100000,-0.07810493827160396
8200000,-0.07805445121951267
8300000,-0.07807662650602204
8400000,-0.07814178571428294
8500000,-0.07810488235293911
8600000,-0.07811145348836934
8700000,-0.07810827586206633
8800000,-0.07810232954545263
8900000,-0.07817016853932453
9000000,-0.07816266666666545
9100000,-0.0780660989010973
9200000,-0.07811967391304249
9300000,-0.0780967204301036
9400000,-0.07816313829786846
9500000,-0.0781455789473644
9600000,-0.0781476562499949
9700000,-0.07813448453607726
9800000,-0.07811311224489305
9900000,-0.07813075757575336
10000000,-0.07809609999999331
