episode,avg_reward
100000,-0.06190000000000089
200000,-0.0550125000000007
300000,-0.05334333333333411
400000,-0.05096625000000047
500000,-0.050295000000000575
600000,-0.050536666666668416
700000,-0.05013571428571348
800000,-0.0506168749999993
900000,-0.049912777777776474
1000000,-0.049654999999999075
1100000,-0.04981136363636293
1200000,-0.049428749999999896
1300000,-0.04902884615384603
1400000,-0.04867249999999931
1500000,-0.048671999999998626
1600000,-0.048251249999999926
1700000,-0.04801558823529371
1800000,-0.048024999999999714
1900000,-0.0479465789473678
2000000,-0.04788049999999946
2100000,-0.04779619047618951
2200000,-0.04771318181818102
2300000,-0.04765913043478211
2400000,-0.047627083333332126
2500000,-0.04751839999999922
2600000,-0.04759115384615258
2700000,-0.04752092592592626
2800000,-0.047385714285714337
2900000,-0.047290862068965406
3000000,-0.047175333333333805
3100000,-0.04719596774193585
3200000,-0.04723328124999955
3300000,-0.04707696969696927
3400000,-0.04707926470588195
3500000,-0.04705685714285664
3600000,-0.0470261111111113
3700000,-0.047056621621621324
3800000,-0.04692289473684183
3900000,-0.046850256410255434
4000000,-0.0469149999999993
4100000,-0.04685475609756023
4200000,-0.04668785714285605
4300000,-0.0466753488372088
4400000,-0.04651499999999939
4500000,-0.04646955555555447
4600000,-0.04647880434782519
4700000,-0.046461063829786084
4800000,-0.046362499999999016
4900000,-0.04621734693877434
5000000,-0.04615669999999816
5100000,-0.04622049019607738
5200000,-0.04629124999999769
5300000,-0.046267075471696485
5400000,-0.0462738888888882
5500000,-0.04621418181818157
5600000,-0.04624142857142744
5700000,-0.04620184210526136
5800000,-0.0462298275862055
5900000,-0.046270932203388224
6000000,-0.046275999999998985
6100000,-0.046218032786884244
6200000,-0.046179354838707665
6300000,-0.04620214285714045
6400000,-0.04621164062499682
6500000,-0.04616984615384222
6600000,-0.04623643939393558
6700000,-0.04625470149253307
6800000,-0.046197499999995915
6900000,-0.04621666666666258
7000000,-0.046196928571424684
7100000,-0.0461698591549269
7200000,-0.04619166666666399
7300000,-0.04615205479451902
7400000,-0.04619695945945726
7500000,-0.04621759999999838
7600000,-0.046156513157892654
7700000,-0.04625123376623125
7800000,-0.04626858974358714
7900000,-0.04630518987341514
8000000,-0.046273624999997744
8100000,-0.046256975308639536
8200000,-0.04622396341463177
8300000,-0.04624999999999823
8400000,-0.04619863095237987
8500000,-0.04619535294117565
8600000,-0.046205348837208116
8700000,-0.04621304597700941
8800000,-0.04616244318181566
8900000,-0.046171292134829525
9000000,-0.046147444444441965
9100000,-0.046116593406591154
9200000,-0.04609782608695446
9300000,-0.046081236559137304
9400000,-0.04610356382978485
9500000,-0.046101421052628704
9600000,-0.04609463541666302
9700000,-0.04603402061855364
9800000,-0.045975765306118896
9900000,-0.046011717171714386
10000000,-0.0460339499999971
