episode,avg_reward
100000,-0.09735000000000137
200000,-0.093160000000001
300000,-0.08961999999999924
400000,-0.08785374999999956
500000,-0.08713799999999747
600000,-0.08647916666666378
700000,-0.08688071428571144
800000,-0.08594312500000022
900000,-0.08537166666666934
1000000,-0.08510450000000137
1100000,-0.08471000000000273
1200000,-0.08482083333333452
1300000,-0.08494884615384911
1400000,-0.08489214285714602
1500000,-0.0846650000000041
1600000,-0.08478500000000382
1700000,-0.0846294117647105
1800000,-0.08420444444444813
1900000,-0.08395631578947657
2000000,-0.0837430000000034
2100000,-0.08381547619048053
2200000,-0.08377909090909379
2300000,-0.08357847826087197
2400000,-0.08323687500000386
2500000,-0.08295640000000105
2600000,-0.0828090384615377
2700000,-0.0825709259259237
2800000,-0.08235214285714015
2900000,-0.08219896551723826
3000000,-0.08201333333333025
3100000,-0.08188725806451284
3200000,-0.08176468749999448
3300000,-0.08182681818181305
3400000,-0.08164352941176072
3500000,-0.08136414285714003
3600000,-0.08125569444444153
3700000,-0.0812081081081071
3800000,-0.0811152631578917
3900000,-0.0810128205128196
4000000,-0.0809934999999979
4100000,-0.08095756097560726
4200000,-0.08084261904761574
4300000,-0.0808309302325535
4400000,-0.0807411363636318
4500000,-0.0807328888888838
4600000,-0.0805835869565159
4700000,-0.08051095744679997
4800000,-0.08035843749999194
4900000,-0.08027479591836002
5000000,-0.08018999999999271
5100000,-0.08014058823528605
5200000,-0.08008048076922351
5300000,-0.0800133962264096
5400000,-0.07990898148147749
5500000,-0.07982218181817832
5600000,-0.07976044642856724
5700000,-0.07964868421052244
5800000,-0.07953327586206622
5900000,-0.07953279661016699
6000000,-0.07952041666666557
6100000,-0.07942975409836071
6200000,-0.07939177419354616
6300000,-0.07929428571428267
6400000,-0.07918749999999553
6500000,-0.07923969230768689
6600000,-0.0791971212121165
6700000,-0.07912029850745683
6800000,-0.07908227941175712
6900000,-0.07902753623187722
7000000,-0.07899007142856541
7100000,-0.07893436619717722
7200000,-0.07890013888888471
7300000,-0.07887246575341939
7400000,-0.07878790540539914
7500000,-0.07872633333332657
7600000,-0.0786856578947305
7700000,-0.07862512987012334
7800000,-0.07855038461537776
7900000,-0.07856075949366584
8000000,-0.07849468749999514
8100000,-0.07842074074073488
8200000,-0.07836731707316481
8300000,-0.07831222891565807
8400000,-0.07827166666666278
8500000,-0.0782624705882297
8600000,-0.07821511627906454
8700000,-0.0782112068965477
8800000,-0.07817897727272267
8900000,-0.07811011235954764
9000000,-0.07808411111110702
9100000,-0.07806824175823959
9200000,-0.0780204891304339
9300000,-0.07801333333333257
9400000,-0.07801819148935972
9500000,-0.07797615789473507
9600000,-0.07787515624999865
9700000,-0.07787396907216301
9800000,-0.0778720918367322
9900000,-0.07783601010100873
10000000,-0.07783649999999909
