episode,avg_reward
100000,-0.05265499999999986
200000,-0.05453749999999976
300000,-0.05378666666666664
400000,-0.05377999999999997
500000,-0.05452400000000004
600000,-0.05510166666666636
700000,-0.0549878571428572
800000,-0.05519812500000003
900000,-0.054698333333333855
1000000,-0.054554500000000124
1100000,-0.054239545454545755
1200000,-0.0538549999999995
1300000,-0.053913076923076904
1400000,-0.053864642857143076
1500000,-0.05365866666666689
1600000,-0.053407187500000425
1700000,-0.052955588235295094
1800000,-0.05312388888888999
1900000,-0.053007631578948215
2000000,-0.0527027500000004
2100000,-0.05270761904761903
2200000,-0.052613181818183044
2300000,-0.05256891304347859
2400000,-0.0526504166666669
2500000,-0.052659799999999465
2600000,-0.05268865384615441
2700000,-0.05268740740740695
2800000,-0.052778214285713755
2900000,-0.05281948275862066
3000000,-0.05273349999999921
3100000,-0.052737419354838465
3200000,-0.05265921875000026
3300000,-0.05291363636363668
3400000,-0.05292676470588198
3500000,-0.05294985714285762
3600000,-0.05277083333333414
3700000,-0.052879864864865636
3800000,-0.05282434210526368
3900000,-0.05272423076923125
4000000,-0.0527349999999995
4100000,-0.052659634146342955
4200000,-0.05281261904762147
4300000,-0.05289674418604987
4400000,-0.052862500000004385
4500000,-0.052929777777781524
4600000,-0.05296163043478602
4700000,-0.05297202127659819
4800000,-0.052975416666669925
4900000,-0.05304459183673823
5000000,-0.05296100000000329
5100000,-0.05287156862745554
5200000,-0.05291528846154248
5300000,-0.05293216981132416
5400000,-0.05285490740741066
5500000,-0.052906272727275945
5600000,-0.052853660714289194
5700000,-0.05280131578947771
5800000,-0.052905517241382205
5900000,-0.05302440677966444
6000000,-0.05302316666667029
6100000,-0.05297196721311913
6200000,-0.05292927419355196
6300000,-0.05297785714286084
6400000,-0.053008671875004416
6500000,-0.05300400000000426
6600000,-0.05306727272727675
6700000,-0.05294738805970579
6800000,-0.052925661764709996
6900000,-0.05297188405797569
7000000,-0.052947785714289326
7100000,-0.05301007042253931
7200000,-0.053061597222225504
7300000,-0.05306691780822291
7400000,-0.053108175675678125
7500000,-0.053137533333335533
7600000,-0.05307513157894918
7700000,-0.053072662337664465
7800000,-0.05309051282051473
7900000,-0.05305506329114049
8000000,-0.05303081250000175
8100000,-0.0530656172839528
8200000,-0.053049634146343956
8300000,-0.053095240963857995
8400000,-0.05309309523809776
8500000,-0.05312582352941483
8600000,-0.05311401162790941
8700000,-0.0531121839080491
8800000,-0.05315431818182133
8900000,-0.05316876404494693
9000000,-0.05312983333333625
9100000,-0.053126758241760566
9200000,-0.053168152173915816
9300000,-0.05316672043011031
9400000,-0.053180638297874255
9500000,-0.05314310526315929
9600000,-0.05318427083333386
9700000,-0.05310365979381566
9800000,-0.053142653061224815
9900000,-0.05312126262626307
10000000,-0.05313550000000081
