episode,avg_reward
100000,-0.06009000000000061
200000,-0.05960000000000127
300000,-0.05995666666666748
400000,-0.05885125000000001
500000,-0.059635000000000445
600000,-0.06027083333333402
700000,-0.060390000000000395
800000,-0.060140625000000204
900000,-0.06036333333333406
1000000,-0.060178000000001446
1100000,-0.059734545454546484
1200000,-0.05979875000000124
1300000,-0.05999846153846203
1400000,-0.05992750000000057
1500000,-0.059991000000001335
1600000,-0.059737812500001625
1700000,-0.05951911764706048
1800000,-0.05989500000000098
1900000,-0.05978394736842098
2000000,-0.059556749999999846
2100000,-0.059404761904761294
2200000,-0.05934749999999931
2300000,-0.05949086956521607
2400000,-0.05941562499999843
2500000,-0.0593737999999975
2600000,-0.05927249999999746
2700000,-0.059307037037033966
2800000,-0.059278035714282876
2900000,-0.05927672413792796
3000000,-0.05913333333333121
3100000,-0.05911548387096612
3200000,-0.05899874999999751
3300000,-0.05918787878787601
3400000,-0.05921102941176246
3500000,-0.0591807142857122
3600000,-0.05917249999999771
3700000,-0.05919283783783439
3800000,-0.05913842105262813
3900000,-0.059206666666663375
4000000,-0.059233874999996466
4100000,-0.05917231707316912
4200000,-0.059135714285712085
4300000,-0.059232441860462566
4400000,-0.05926954545454359
4500000,-0.05928299999999808
4600000,-0.05940760869565029
4700000,-0.05940808510638046
4800000,-0.05941645833333152
4900000,-0.05935397959183447
5000000,-0.059284799999997195
5100000,-0.05934656862744881
5200000,-0.0594290384615357
5300000,-0.059389716981129104
5400000,-0.059399259259256355
5500000,-0.05942472727272527
5600000,-0.05943008928571286
5700000,-0.05951543859648915
5800000,-0.05953534482758489
5900000,-0.05949813559321756
6000000,-0.059509833333330764
6100000,-0.05946696721311328
6200000,-0.059420806451611276
6300000,-0.059406507936505905
6400000,-0.05937046874999779
6500000,-0.05934676923076658
6600000,-0.05933083333333033
6700000,-0.05919261194029578
6800000,-0.05914955882352639
6900000,-0.05915355072463474
7000000,-0.05917399999999695
7100000,-0.059166408450701674
7200000,-0.05913277777777489
7300000,-0.059098493150680546
7400000,-0.0590929729729691
7500000,-0.059096066666662714
7600000,-0.05911230263157468
7700000,-0.05914032467532047
7800000,-0.059252051282048246
7900000,-0.05921082278480748
8000000,-0.05917524999999803
8100000,-0.05913648148148007
8200000,-0.05916054878048709
8300000,-0.05917873493975787
8400000,-0.059142380952380114
8500000,-0.05919635294117666
8600000,-0.059198023255813824
8700000,-0.05912637931034493
8800000,-0.059156249999999744
8900000,-0.059204719101123765
9000000,-0.05922016666666543
9100000,-0.059221538461537895
9200000,-0.05930538043478268
9300000,-0.059296021505375926
9400000,-0.05932138297872237
9500000,-0.05937052631578793
9600000,-0.0593643749999975
9700000,-0.05934489690721378
9800000,-0.05927494897958906
9900000,-0.0592557070707051
10000000,-0.0592412999999987
