episode,avg_reward
100000,-0.07561000000000045
200000,-0.07163000000000014
300000,-0.07059833333333244
400000,-0.06869374999999964
500000,-0.06786899999999939
600000,-0.06786416666666643
700000,-0.06730214285714407
800000,-0.0669993750000029
900000,-0.06654888888889192
1000000,-0.06652400000000261
1100000,-0.06610636363636803
1200000,-0.06610750000000416
1300000,-0.06568615384615635
1400000,-0.06564964285714397
1500000,-0.0656800000000011
1600000,-0.06549593749999842
1700000,-0.06527735294117439
1800000,-0.06550972222222172
1900000,-0.06548315789473702
2000000,-0.06526750000000066
2100000,-0.0652440476190481
2200000,-0.06533590909090907
2300000,-0.06541130434782845
2400000,-0.06547854166667069
2500000,-0.06562880000000333
2600000,-0.06547346153846709
2700000,-0.06569185185185585
2800000,-0.06574035714286174
2900000,-0.0657001724137981
3000000,-0.06571183333333806
3100000,-0.06556709677419746
3200000,-0.06562046875000349
3300000,-0.06569242424242708
3400000,-0.06567617647058926
3500000,-0.06567628571428775
3600000,-0.06572430555555665
3700000,-0.06573540540540279
3800000,-0.06573605263157693
3900000,-0.0657189743589731
4000000,-0.06569399999999688
4100000,-0.06560146341462975
4200000,-0.06570226190475734
4300000,-0.06571476744185514
4400000,-0.06575534090908412
4500000,-0.0657946666666597
4600000,-0.06574478260868737
4700000,-0.06579212765956474
4800000,-0.06584604166665546
4900000,-0.06580969387753954
5000000,-0.06581619999998899
5100000,-0.06590950980390857
5200000,-0.06581817307691065
5300000,-0.0659335849056488
5400000,-0.06583601851850725
5500000,-0.06582618181817167
5600000,-0.06587401785713175
5700000,-0.06585298245612665
5800000,-0.06589353448274594
5900000,-0.06597779661015728
6000000,-0.06600999999998752
6100000,-0.06597114754097327
6200000,-0.06587016129031263
6300000,-0.06586142857141959
6400000,-0.06587492187498992
6500000,-0.06586207692306585
6600000,-0.06587204545453469
6700000,-0.06586283582088645
6800000,-0.06575147058822589
6900000,-0.06563739130433763
7000000,-0.06568064285713439
7100000,-0.06568760563379517
7200000,-0.06573062499999258
7300000,-0.06572664383560699
7400000,-0.06571999999998948
7500000,-0.06580379999998878
7600000,-0.06574335526314924
7700000,-0.06572629870129036
7800000,-0.06580615384614698
7900000,-0.06580575949366346
8000000,-0.06576637499999136
8100000,-0.06568876543208894
8200000,-0.06571237804877182
8300000,-0.06568301204818494
8400000,-0.06566857142856532
8500000,-0.06568005882352242
8600000,-0.06572209302325062
8700000,-0.06566505747126203
8800000,-0.0657153977272707
8900000,-0.06577775280898683
9000000,-0.06579527777777591
9100000,-0.06577456043955902
9200000,-0.06580842391304331
9300000,-0.06582731182795945
9400000,-0.06579515957446917
9500000,-0.06581831578947489
9600000,-0.06581755208333434
9700000,-0.06586824742268191
9800000,-0.0658683163265323
9900000,-0.0658438888888921
10000000,-0.0658219000000043
