episode,avg_reward
100000,-0.13008130081300887
200000,-0.12575312876564668
300000,-0.12457541525138713
400000,-0.12305655764139645
500000,-0.12163424326848554
600000,-0.12134770224616943
700000,-0.12064160091657045
800000,-0.1200264000329973
900000,-0.1198323553692812
1000000,-0.11961261961261895
1100000,-0.1190587445988584
1200000,-0.11865384887820457
1300000,-0.11825701404385366
1400000,-0.11801294143781212
1500000,-0.11773307848871517
1600000,-0.11794632371644893
1700000,-0.11770595159173527
1800000,-0.11787062103923321
1900000,-0.11769111457426885
2000000,-0.11743730871865286
2100000,-0.11734862730887108
2200000,-0.11748755340343296
2300000,-0.1174672249857471
2400000,-0.1172733821972399
2500000,-0.11710724684289595
2600000,-0.1171042758093344
2700000,-0.11721541378348524
2800000,-0.11734075619312896
2900000,-0.11730124734526108
3000000,-0.11708920569640431
3100000,-0.11719374748185646
3200000,-0.1171226928508442
3300000,-0.11700927788160335
3400000,-0.11689106379149398
3500000,-0.11686517624719867
3600000,-0.11686044912790897
3700000,-0.11688854510501989
3800000,-0.1168914781293425
3900000,-0.11674951711526574
4000000,-0.11684165421041845
4100000,-0.11672417481077826
4200000,-0.11661967062373454
4300000,-0.11661223642145262
4400000,-0.11652661739241284
4500000,-0.11649769255504028
4600000,-0.11648154706120359
4700000,-0.11653162053863986
4800000,-0.11646960759783447
4900000,-0.11640869722626529
5000000,-0.1163857232771446
5100000,-0.11626061103149225
5200000,-0.11627415697579913
5300000,-0.11626087099261664
5400000,-0.11623798448851695
5500000,-0.11625883931979214
5600000,-0.116221806468184
5700000,-0.11627817829442169
5800000,-0.11619889934464285
5900000,-0.11616976545250729
6000000,-0.11626835271139802
6100000,-0.11627133053629167
6200000,-0.11636929296279673
6300000,-0.11632509782938627
6400000,-0.11630540879772766
6500000,-0.11631040250929972
6600000,-0.11627206307153265
6700000,-0.11628628601288717
6800000,-0.11628531121843662
6900000,-0.11628248062065631
7000000,-0.11630658804380617
7100000,-0.11636867836179207
7200000,-0.11636348838382449
7300000,-0.11630337209635953
7400000,-0.11626906976609584
7500000,-0.11629628217284428
7600000,-0.11635159425679688
7700000,-0.1163651449824944
7800000,-0.11632187388742743
7900000,-0.11634577422099003
8000000,-0.11636326454541308
8100000,-0.11644174277059026
8200000,-0.1164467215178971
8300000,-0.11642296583409736
8400000,-0.11646608529358599
8500000,-0.11643336663922288
8600000,-0.11643873446962368
8700000,-0.11644110533806154
8800000,-0.1163997291363379
8900000,-0.11643591195909529
9000000,-0.11647156849684738
9100000,-0.11647248532665268
9200000,-0.11651506701251053
9300000,-0.11647270069599365
9400000,-0.11647187409275724
9500000,-0.11647595962905327
9600000,-0.11646652254860122
9700000,-0.11649738314406437
9800000,-0.11646133841442749
9900000,-0.11643915317567353
10000000,-0.11640916164091644
