episode,avg_reward
100000,-0.15589655896558818
200000,-0.1540632703163507
300000,-0.15401384671282048
400000,-0.15277788194470204
500000,-0.15202630405260678
600000,-0.1505735842893025
700000,-0.15008378583397444
800000,-0.15088331360413826
900000,-0.15075961195511883
1000000,-0.1505421505421397
1100000,-0.15064650058771747
1200000,-0.15041429201190268
1300000,-0.1500205000157665
1400000,-0.1500161785829831
1500000,-0.149863433242285
1600000,-0.1498888436805251
1700000,-0.14992832348724644
1800000,-0.14995536108631063
1900000,-0.150165342192289
2000000,-0.14977157488578982
2100000,-0.149054832883252
2200000,-0.1485271129668672
2300000,-0.14797375998858983
2400000,-0.14760943650392905
2500000,-0.14716805886722034
2600000,-0.14674717182583266
2700000,-0.1466428320899339
2800000,-0.146368445131583
2900000,-0.14604470553264834
3000000,-0.14572971524322853
3100000,-0.14546988563544025
3200000,-0.14516238911323867
3300000,-0.14490307421304582
3400000,-0.14461077782669285
3500000,-0.14429175551192588
3600000,-0.14414573448492207
3700000,-0.14393260646826467
3800000,-0.1437709588870842
3900000,-0.1435227291083814
4000000,-0.14340566085140727
4100000,-0.14320101053682013
4200000,-0.14301134357411793
4300000,-0.14285247508196405
4400000,-0.14266946424305627
4500000,-0.14254580945462114
4600000,-0.14240133530463764
4700000,-0.14226854090819835
4800000,-0.14211377960703386
4900000,-0.14202064122869978
5000000,-0.14186212837242237
5100000,-0.14179002780196534
5200000,-0.14162445031239268
5300000,-0.14152804557132873
5400000,-0.14154372991550226
5500000,-0.1414593893562458
5600000,-0.141317793092454
5700000,-0.14120941073848245
5800000,-0.1410743346679755
5900000,-0.14095553236533684
6000000,-0.14093519015585482
6100000,-0.14091035096889815
6200000,-0.14086300659079237
6300000,-0.14090359379420336
6400000,-0.14089439701472986
6500000,-0.14076240627111883
6600000,-0.14065964252416702
6700000,-0.14061942397303326
6800000,-0.14057781479083842
6900000,-0.14055813631275643
7000000,-0.1405455200779129
7100000,-0.14049544232328381
7200000,-0.14041529727988322
7300000,-0.1403075534667679
7400000,-0.14027758652397512
7500000,-0.14021415202853604
7600000,-0.14019107107775244
7700000,-0.14013858962837342
7800000,-0.14008514616474635
7900000,-0.1400084354440903
8000000,-0.14003720500463593
8100000,-0.1400357580290894
8200000,-0.14000428536635554
8300000,-0.13993326987145718
8400000,-0.13990525475060275
8500000,-0.13989431057578022
8600000,-0.13985937672781432
8700000,-0.13983174021052244
8800000,-0.1397263226961494
8900000,-0.13968945389766652
9000000,-0.13967057107448103
9100000,-0.13965171864301668
9200000,-0.1395842543026097
9300000,-0.13954560640273517
9400000,-0.13948075951921196
9500000,-0.13948685678807532
9600000,-0.1395124103658627
9700000,-0.13951697314606293
9800000,-0.13946108565927715
9900000,-0.13940839792002138
10000000,-0.13937261393724282
