episode,avg_reward
100000,-0.1384463844638452
200000,-0.1390531952659786
300000,-0.1361587871959565
400000,-0.13461908654771573
500000,-0.13261826523653314
600000,-0.13196938661564903
700000,-0.13043232918904538
800000,-0.13085328856661088
900000,-0.13055625617362035
1000000,-0.13015563015563586
1100000,-0.13016284560258823
1200000,-0.1297863581553004
1300000,-0.12973702287463357
1400000,-0.12963152116537466
1500000,-0.1297970865313959
1600000,-0.1297238310774015
1700000,-0.12992889995818463
1800000,-0.1301147945082295
1900000,-0.12985112097428408
2000000,-0.12988906494454358
2100000,-0.12974887130899607
2200000,-0.12972505896594239
2300000,-0.12956353459284767
2400000,-0.12929630387346855
2500000,-0.12936425174571084
2600000,-0.12927793433767745
2700000,-0.12931430715345765
2800000,-0.12934861762451458
2900000,-0.12924245835947684
3000000,-0.12919770973257724
3100000,-0.12914229972332897
3200000,-0.1292255091329796
3300000,-0.12907140274891823
3400000,-0.12910709679621288
3500000,-0.12903032258010044
3600000,-0.12912684142413122
3700000,-0.12902760243989914
3800000,-0.1290317444820386
3900000,-0.12902605872463627
4000000,-0.12897865724467006
4100000,-0.12888368997164093
4200000,-0.12882955448323252
4300000,-0.12882479740112424
4400000,-0.1287175292539909
4500000,-0.12864002858667867
4600000,-0.12874285407454222
4700000,-0.12875481462868948
4800000,-0.12874554765532684
4900000,-0.12878339362926272
5000000,-0.12869872573974955
5100000,-0.12858884874291546
5200000,-0.1286174285802796
5300000,-0.12855125067004847
5400000,-0.12859752381435915
5500000,-0.12847056881283497
5600000,-0.12840618364396708
5700000,-0.12838844357692228
5800000,-0.12829097039499957
5900000,-0.12824612343155192
6000000,-0.12825893804316987
6100000,-0.12828198824296794
6200000,-0.1282155851960822
6300000,-0.12828279814014773
6400000,-0.12829228567068685
6500000,-0.1283404043600803
6600000,-0.12823971639997886
6700000,-0.12822061615235425
6800000,-0.12818729826286282
6900000,-0.12826081568999945
7000000,-0.128230732604408
7100000,-0.12824973637321804
7200000,-0.12814515668684034
7300000,-0.12812097645494266
7400000,-0.12809744974290796
7500000,-0.12812195041626795
7600000,-0.12813455633350243
7700000,-0.12809618546704543
7800000,-0.12805687539191363
7900000,-0.12811849723019197
8000000,-0.1281128910141184
8100000,-0.12809847260475515
8200000,-0.12812263757593767
8300000,-0.12815742507921699
8400000,-0.12814965811306528
8500000,-0.1281469562525972
8600000,-0.12815071257567914
8700000,-0.1280767963306794
8800000,-0.12804842364188207
8900000,-0.12807625034566575
9000000,-0.1281323475702764
9100000,-0.12815083825834953
9200000,-0.12819039436853336
9300000,-0.12816399227571093
9400000,-0.12818958810528877
9500000,-0.12816690822811092
9600000,-0.12817699251845058
9700000,-0.12812485856958794
9800000,-0.1281035845003794
9900000,-0.1281424371861195
10000000,-0.12815931281594753
