episode,avg_reward
10,-0.5
20,-0.30000000000000004
30,-0.049999999999999996
40,-0.025000000000000005
50,-0.05
60,-0.14166666666666666
70,-0.09285714285714287
80,-0.09375
90,-0.08333333333333333
100,-0.09499999999999999
110,-0.12272727272727274
120,-0.0791666666666667
130,-0.05000000000000004
140,-0.07500000000000004
150,-0.06666666666666671
160,-0.09687500000000002
170,-0.11470588235294119
180,-0.08888888888888888
190,-0.06578947368421051
200,-0.09249999999999997
210,-0.09047619047619046
220,-0.075
230,-0.0891304347826087
240,-0.07708333333333332
250,-0.07800000000000001
260,-0.06346153846153846
270,-0.061111111111111116
280,-0.055357142857142855
290,-0.06724137931034482
300,-0.065
310,-0.05967741935483871
320,-0.06406250000000002
330,-0.07121212121212124
340,-0.06323529411764708
350,-0.05428571428571432
360,-0.05555555555555559
370,-0.05945945945945949
380,-0.057894736842105284
390,-0.07179487179487182
400,-0.07500000000000001
410,-0.07560975609756099
420,-0.06428571428571432
430,-0.06046511627906979
440,-0.0681818181818182
450,-0.07888888888888893
460,-0.07717391304347829
470,-0.07553191489361705
480,-0.07812500000000003
490,-0.06938775510204084
500,-0.076
510,-0.08627450980392158
520,-0.08076923076923079
530,-0.08679245283018872
540,-0.08611111111111114
550,-0.09181818181818184
560,-0.08928571428571432
570,-0.0842105263157895
580,-0.08793103448275864
590,-0.0898305084745763
600,-0.09833333333333334
610,-0.10163934426229507
620,-0.10967741935483868
630,-0.11587301587301586
640,-0.1140625
650,-0.11076923076923077
660,-0.1
670,-0.09626865671641792
680,-0.09926470588235295
690,-0.09637681159420289
700,-0.10071428571428571
710,-0.09577464788732393
720,-0.09722222222222221
730,-0.09589041095890409
740,-0.09594594594594591
750,-0.09199999999999997
760,-0.09210526315789472
770,-0.0883116883116883
780,-0.08717948717948718
790,-0.0911392405063291
800,-0.09624999999999996
810,-0.09197530864197527
820,-0.09451219512195118
830,-0.09819277108433733
840,-0.0982142857142857
850,-0.09705882352941175
860,-0.10058139534883721
870,-0.08850574712643679
880,-0.09431818181818186
890,-0.09887640449438208
900,-0.09555555555555563
910,-0.0945054945054946
920,-0.09347826086956532
930,-0.09301075268817215
940,-0.08882978723404267
950,-0.0905263157894738
960,-0.09062500000000011
970,-0.08865979381443308
980,-0.09081632653061233
990,-0.09393939393939402
1000,-0.08950000000000007
