episode,avg_reward
10,-0.4
20,-0.35000000000000003
30,-0.2666666666666667
40,-0.2750000000000001
50,-0.30000000000000004
60,-0.24166666666666672
70,-0.19285714285714295
80,-0.14375000000000013
90,-0.1055555555555557
100,-0.055000000000000146
110,-0.05909090909090922
120,-0.07500000000000015
130,-0.06153846153846169
140,-0.07142857142857156
150,-0.08666666666666681
160,-0.11250000000000016
170,-0.14705882352941196
180,-0.12777777777777793
190,-0.10789473684210542
200,-0.10750000000000014
210,-0.08809523809523824
220,-0.11590909090909103
230,-0.1108695652173914
240,-0.11458333333333345
250,-0.1340000000000001
260,-0.12884615384615392
270,-0.13148148148148153
280,-0.12678571428571433
290,-0.11206896551724144
300,-0.1083333333333334
310,-0.09032258064516137
320,-0.09375000000000008
330,-0.0818181818181819
340,-0.09705882352941186
350,-0.10571428571428583
360,-0.10555555555555565
370,-0.10810810810810823
380,-0.10789473684210536
390,-0.11410256410256417
400,-0.11875000000000005
410,-0.11585365853658543
420,-0.1178571428571429
430,-0.11511627906976749
440,-0.10795454545454548
450,-0.1188888888888889
460,-0.12500000000000003
470,-0.13085106382978726
480,-0.12812500000000004
490,-0.12551020408163271
500,-0.12900000000000003
510,-0.1382352941176471
520,-0.14903846153846156
530,-0.14150943396226418
540,-0.14814814814814822
550,-0.14272727272727279
560,-0.14017857142857154
570,-0.13771929824561416
580,-0.13793103448275876
590,-0.1322033898305086
600,-0.14666666666666678
610,-0.1409836065573772
620,-0.14354838709677437
630,-0.15396825396825412
640,-0.15781250000000016
650,-0.15846153846153865
660,-0.1515151515151517
670,-0.14552238805970166
680,-0.13823529411764718
690,-0.14492753623188417
700,-0.1342857142857144
710,-0.13098591549295788
720,-0.13194444444444461
730,-0.13150684931506865
740,-0.13243243243243258
750,-0.13866666666666683
760,-0.14473684210526336
770,-0.14090909090909112
780,-0.1391025641025643
790,-0.1341772151898736
800,-0.13250000000000026
810,-0.13703703703703726
820,-0.13353658536585386
830,-0.13674698795180748
840,-0.13392857142857165
850,-0.13470588235294137
860,-0.13313953488372116
870,-0.1356321839080462
880,-0.13352272727272751
890,-0.1376404494382025
900,-0.1288888888888892
910,-0.13131868131868163
920,-0.12717391304347855
930,-0.12580645161290352
940,-0.13085106382978753
950,-0.13052631578947393
960,-0.1322916666666669
970,-0.1309278350515466
980,-0.1306122448979594
990,-0.1323232323232325
1000,-0.1310000000000002
